Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,keywords,release date,mentions before,total posts before,normalized mentions before,upvotes before,mentions after,total posts after,normalized mentions after,upvotes after,month
MindJack,PS3,2011.0,Shooter,Square Enix,0.07,0.07,0.0,0.03,0.18,44.0,31.0,1.7,46.0,FeelPlus,M,MindJack,1/18/2011,4,16347,0.000244693,5,14,17725,0.000789845,16,Jan
MindJack,Xbox 360,2011.0,Shooter,Square Enix,0.07,0.02,0.0,0.01,0.09,43.0,42.0,1.2,116.0,FeelPlus,M,MindJack,1/18/2011,4,16347,0.000244693,5,14,17725,0.000789845,16,Jan
NBA Live 16,PS4,2015.0,Sports,Electronic Arts,0.1,0.04,0.0,0.03,0.18,59.0,27.0,6.1,70.0,EA Sports,E,"NBA Live,NBA,NBA Live 16",9/29/2015,0,31433,0.0,0,23,31978,0.000719244,38,Sep
NBA Live 16,Xbox One,2015.0,Sports,Electronic Arts,0.09,0.01,0.0,0.01,0.11,60.0,17.0,5.6,62.0,EA Sports,E,"NBA Live,NBA,NBA Live 16",9/29/2015,0,31433,0.0,0,23,31978,0.000719244,38,Sep
Dead or Alive Paradise,PSP,2010,Misc,Ubisoft Annecy,0.14,0.04,0.14,0.04,0.36,38.0,68.0,5.6,74.0,"Team Ninja, Tecmo",M,Dead or Alive Paradise,3/30/2010,1,11285,8.859999999999999e-05,1,3,11116,0.000269881,19,Mar
Dark Souls II,Windows,2014,Role-Playing,Namco Bandai Games,0.16,0.16,0.0,0.02,0.34,91.0,72.0,7.1,4636.0,From Software,T,"Dark Souls II,Dark Souls",4/24/2014,47,33254,0.001413364,1621,0,30665,0.0,0,Apr
Project Spark,Xbox One,2014,Misc,Microsoft Game Studios,0.22,0.1,0.0,0.04,0.34,73.0,52.0,7.0,302.0,Microsoft Game Studios,E10+,Project Spark,10/7/2014,2,26546,7.53e-05,2,0,27517,0.0,0,Oct
Toukiden Kiwami,PS4,2015,Action,Tecmo Koei,0.1,0.14,0.04,0.04,0.34,74.0,70.0,7.6,148.0,Koei Tecmo Games,T,Toukiden Kiwami,3/31/2015,1,30786,3.2500000000000004e-05,1,0,33397,0.0,0,Mar
The Secret World,Windows,2012,Role-Playing,Funcom,0.14,0.16,0.0,0.04,0.34,74.0,110.0,8.2,2652.0,Funcom,M,The Secret World,7/3/2012,0,48302,0.0,0,44,60476,0.000727561,107,Jul
PlayStation Move Heroes,PS3,2011,Platform,Sony Computer Entertainment,0.16,0.12,0.0,0.06,0.34,53.0,78.0,6.1,32.0,Nihilistic,E10+,PlayStation Move Heroes,3/22/2011,1,18670,5.36e-05,1,0,23810,0.0,0,Mar
Danganronpa 2: Goodbye Despair,Vita,2014,Misc,Nippon Ichi Software,0.16,0.1,0.0,0.08,0.34,81.0,100.0,8.7,280.0,Spike Chunsoft,M,"Danganronpa 2: Goodbye Despair,Danganronpa 2,Goodbye Despair",9/2/2014,0,30973,0.0,0,4,26981,0.000148252,421,Sep
MotoGP 10/11,PS3,2011,Racing,Capcom,0.08,0.2,0.0,0.06,0.34,68.0,64.0,6.1,46.0,Monumental Games,E,"MotoGP,MotoGP 10/11",3/15/2011,1,18581,5.3799999999999986e-05,1,3,19704,0.00015225299999999998,5,Mar
Michael Jackson: The Experience 3D,3DS,2011,Misc,Ubisoft,0.26,0.06,0.0,0.02,0.34,,,,,,,"Michael Jackson,Michael Jackson: The Experience 3D,The Experience 3D",11/7/2011,3,38493,7.79e-05,2,0,45386,0.0,0,Nov
N3 II: Ninety-Nine Nights,Xbox 360,2010,Action,Microsoft Game Studios,0.12,0.12,0.08,0.02,0.34,,,,,,,"Ninety-Nine Nights,N3 II: Ninety-Nine Nights,N3 II",6/29/2010,0,10888,0.0,0,0,10629,0.0,0,Jun
The Cursed Crusade,PS3,2011.0,Action,DTP Entertainment,0.07,0.06,0.01,0.03,0.17,45.0,17.0,5,26.0,Kylotonn,M,The Cursed Crusade,10/25/2011,0,31619,0.0,0,0,48583,0.0,0,Oct
The Cursed Crusade,Xbox 360,2011.0,Action,DTP Entertainment,0.08,0.05,0.0,0.01,0.15,39.0,27.0,4.4,29.0,Kylotonn,M,The Cursed Crusade,10/25/2011,0,31619,0.0,0,0,48583,0.0,0,Oct
Ridge Racer Unbounded,PS3,2012.0,Racing,Namco Bandai Games,0.05,0.09,0.0,0.03,0.17,72.0,20.0,6,29.0,Bugbear,T,Ridge Racer Unbounded,3/27/2012,0,42562,0.0,0,14,44497,0.000314628,15,Mar
Ridge Racer Unbounded,Xbox 360,2012.0,Racing,Namco Bandai Games,0.05,0.05,0.0,0.01,0.11,71.0,59.0,7.7,56.0,Bugbear,T,Ridge Racer Unbounded,3/27/2012,0,42562,0.0,0,14,44497,0.000314628,15,Mar
NASCAR '14,Xbox 360,2014.0,Racing,Deep Silver,0.15,0.0,0.0,0.02,0.17,65.0,4.0,5.1,14.0,Deep Silver,E,NASCAR '14,2/18/2014,1,41104,2.43e-05,1,0,38326,0.0,0,Feb
NASCAR '14,PS3,2014.0,Racing,Deep Silver,0.09,0.0,0.0,0.02,0.11,67.0,7.0,4.6,20.0,Eutechnyx,E,NASCAR '14,2/18/2014,1,41104,2.43e-05,1,0,38326,0.0,0,Feb
Green Lantern: Rise of the Manhunters,PS3,2011.0,Action,Warner Bros. Interactive Entertainment,0.09,0.05,0.0,0.02,0.17,61.0,12.0,6.7,17.0,Double Helix Games,T,"Green Lantern: Rise of the Manhunters,Green Lantern,Rise of the Manhunters",6/7/2011,1,25898,3.86e-05,0,3,26728,0.000112242,4,Jun
Green Lantern: Rise of the Manhunters,3DS,2011.0,Action,Warner Bros. Interactive Entertainment,0.09,0.03,0.0,0.01,0.13,42.0,6.0,3.9,7.0,Griptonite Games,E10+,"Green Lantern: Rise of the Manhunters,Green Lantern,Rise of the Manhunters",6/7/2011,1,25898,3.86e-05,0,3,26728,0.000112242,4,Jun
Green Lantern: Rise of the Manhunters,Xbox 360,2011.0,Action,Warner Bros. Interactive Entertainment,0.07,0.04,0.0,0.01,0.13,59.0,17.0,7.2,23.0,Double Helix Games,T,"Green Lantern: Rise of the Manhunters,Green Lantern,Rise of the Manhunters",6/7/2011,1,25898,3.86e-05,0,3,26728,0.000112242,4,Jun
Green Lantern: Rise of the Manhunters,DS,2011.0,Action,Warner Bros. Interactive Entertainment,0.07,0.02,0.0,0.01,0.11,,,tbd,,Griptonite Games,E10+,"Green Lantern: Rise of the Manhunters,Green Lantern,Rise of the Manhunters",6/7/2011,1,25898,3.86e-05,0,3,26728,0.000112242,4,Jun
Green Lantern: Rise of the Manhunters,Wii,2011.0,Action,Warner Bros. Interactive Entertainment,0.05,0.03,0.0,0.01,0.09,46.0,4.0,tbd,,Double Helix Games,E10+,"Green Lantern: Rise of the Manhunters,Green Lantern,Rise of the Manhunters",6/7/2011,1,25898,3.86e-05,0,3,26728,0.000112242,4,Jun
Naval Assault: The Killing Tide,Xbox 360,2010,Simulation,505 Games,0.16,0.14,0.0,0.04,0.34,40.0,22.0,4.2,10.0,Artech Studios,T,"Naval Assault: The Killing Tide,The Killing Tide,Naval Assault",6/15/2010,0,10416,0.0,0,1,10515,9.51e-05,1,Jun
Far Cry: Primal,Windows,2016,Action,Ubisoft,0.08,0.22,0.0,0.02,0.32,74.0,36.0,4.8,736.0,Ubisoft Montreal,M,"Primal,Far Cry,Far Cry: Primal",3/1/2016,0,32612,0.0,0,40,32446,0.001232818,40,Mar
Stronghold 3,Windows,2011,Strategy,,0.12,0.2,0.0,0.0,0.32,47.0,58.0,3.0,700.0,FireFly Studios,T,"Stronghold,Stronghold 3",10/25/2011,5,31619,0.000158133,45,19,48583,0.000391083,86,Oct
Aliens: Infestation,DS,2011,Action,Sega,0.18,0.1,0.0,0.04,0.32,76.0,86.0,8.2,58.0,"Gearbox Software, WayForward",T,"Aliens,Infestation,Aliens: Infestation",10/11/2011,0,28374,0.0,0,9,39780,0.000226244,38,Oct
Grease Dance,Xbox 360,2011.0,Misc,505 Games,0.11,0.03,0.0,0.01,0.16,,,tbd,,505 Games,T,Grease Dance,10/25/2011,0,31619,0.0,0,0,48583,0.0,0,Oct
Grease Dance,PS3,2011.0,Misc,505 Games,0.05,0.02,0.0,0.01,0.07,,,tbd,,505 Games,T,Grease Dance,10/25/2011,0,31619,0.0,0,0,48583,0.0,0,Oct
Just Dance: Disney Party,Xbox 360,2012.0,Misc,Ubisoft,0.13,0.02,0.0,0.02,0.16,,,tbd,,"Disney Interactive Studios, Land Ho!",E,"Just Dance,Just Dance: Disney Party,Disney Party",10/23/2012,0,40989,0.0,0,0,48318,0.0,0,Oct
Just Dance: Disney Party,Wii,2012.0,Misc,Ubisoft,0.01,0.1,0.0,0.01,0.12,,,tbd,,"Disney Interactive Studios, Land Ho!",E,"Just Dance,Just Dance: Disney Party,Disney Party",10/23/2012,0,40989,0.0,0,0,48318,0.0,0,Oct
Ar Nosurge: Ode to an Unborn Star,PS3,2014,Role-Playing,Tecmo Koei,0.1,0.06,0.12,0.04,0.32,67.0,46.0,7.8,98.0,Gust,T,"Ode to an Unborn Star,Ar Nosurge,Ar Nosurge: Ode to an Unborn Star",9/23/2014,0,27915,0.0,0,1,26444,3.78e-05,1,Sep
Shaun White Skateboarding,Xbox 360,2010,Sports,Ubisoft,0.2,0.1,0.0,0.02,0.32,61.0,68.0,5.3,14.0,Ubisoft Montreal,T,Shaun White Skateboarding,10/24/2010,0,11434,0.0,0,0,12923,0.0,0,Oct
Dragon Ball: Origins 2,DS,2010,Action,Namco Bandai Games,0.1,0.02,0.16,0.02,0.32,70.0,44.0,0.0,,Game Republic,T,"Dragon Ball,Dragon Ball: Origins 2,Dragonball,Origins 2,Dragon Ball: Origins",6/22/2010,2,10759,0.000185891,1,4,10309,0.00038801,3,Jun
Wildstar,Windows,2014,Role-Playing,NCSoft,0.16,0.14,0.0,0.02,0.32,82.0,104.0,7.4,1930.0,Carbine Studios,T,Wildstar,6/3/2014,81,32164,0.002518343,915,55,36865,0.00149193,374,Jun
Harvest Moon: The Lost Valley,3DS,2014,Simulation,Natsume,0.26,0.02,0.0,0.04,0.32,,,,,,,"The Lost Valley,Harvest Moon,Harvest Moon: The Lost Valley",11/4/2014,3,27517,0.000109024,2,3,30993,9.68e-05,2,Nov
Dynasty Warriors 8: Xtreme Legends,PS3,2013.0,Action,Tecmo Koei,0.02,0.02,0.11,0.01,0.16,68.0,4.0,6.8,9.0,Omega Force,T,"Xtreme Legends,Dynasty Warriors 8,Dynasty Warriors 8: Xtreme Legends",7/16/2013,0,74859,0.0,0,0,54557,0.0,0,Jul
Dynasty Warriors 8: Xtreme Legends,Vita,2013.0,Action,Tecmo Koei,0.03,0.02,0.05,0.02,0.12,,,,,,,"Xtreme Legends,Dynasty Warriors 8,Dynasty Warriors 8: Xtreme Legends",7/16/2013,0,74859,0.0,0,0,54557,0.0,0,Jul
Fist of the North Star: Ken's Rage,Xbox 360,2010,Action,Ubisoft Annecy,0.14,0.04,0.12,0.02,0.32,59.0,76.0,7.3,46.0,Koei,M,"Ken's Rage,Fist of the North Star: Ken's Rage,Fist of the North Star",11/2/2010,0,11731,0.0,0,0,14151,0.0,0,Nov
James Noir's Hollywood Crimes,3DS,2011,Adventure,Ubisoft,0.14,0.14,0.0,0.02,0.3,60.0,44.0,6.6,10.0,Ubisoft,T,James Noir's Hollywood Crimes,11/1/2011,0,34178,0.0,0,0,47416,0.0,0,Nov
Lufia: Curse of the Sinistrals,DS,2010,Role-Playing,Square Enix,0.22,0.0,0.06,0.02,0.3,80.0,16.0,8.0,26.0,Neverland,E10+,"Lufia,Curse of the Sinistrals,Lufia: Curse of the Sinistrals",10/12/2010,0,11523,0.0,0,2,12211,0.000163787,7,Oct
Bakugan Battle Brawlers: Defenders of the Core,PSP,2010.0,Action,Activision,0.09,0.04,0.0,0.03,0.15,,,tbd,,Now Production,E10+,"Bakugan Battle Brawlers: Defenders of the Core,Bakugan Battle Brawlers,Defenders of the Core",10/26/2010,0,11587,0.0,0,0,12925,0.0,0,Oct
Bakugan Battle Brawlers: Defenders of the Core,Xbox 360,2010.0,Action,Activision,0.11,0.02,0.0,0.01,0.15,62.0,10.0,tbd,,Now Production,E10+,"Bakugan Battle Brawlers: Defenders of the Core,Bakugan Battle Brawlers,Defenders of the Core",10/26/2010,0,11587,0.0,0,0,12925,0.0,0,Oct
Fantasia: Music Evolved,Xbox One,2014.0,Misc,Disney Interactive Studios,0.11,0.03,0.0,0.01,0.15,77.0,48.0,7.5,67.0,Harmonix Music Systems,E10+,"Music Evolved,Fantasia,Fantasia: Music Evolved",10/21/2014,1,26444,3.78e-05,1,2,29614,6.75e-05,2,Oct
Fantasia: Music Evolved,Xbox 360,2014.0,Misc,Disney Interactive Studios,0.06,0.01,0.0,0.01,0.07,,,7,7.0,Harmonix Music Systems,E10+,"Music Evolved,Fantasia,Fantasia: Music Evolved",10/21/2014,1,26444,3.78e-05,1,2,29614,6.75e-05,2,Oct
Darksiders II,Wii U,2012,Action,THQ,0.14,0.14,0.0,0.02,0.3,85.0,72.0,8.2,306.0,Vigil Games,M,"Darksiders II,Darksiders",11/18/2012,24,47446,0.000505838,273,49,48637,0.001007463,389,Nov
Megamind: Ultimate Showdown,PS3,2010.0,Action,THQ,0.07,0.05,0.0,0.02,0.15,43.0,5.0,4.2,6.0,THQ Australia,E10+,"Megamind: Ultimate Showdown,Ultimate Showdown,Megamind",11/2/2010,0,11731,0.0,0,0,14151,0.0,0,Nov
Megamind: Ultimate Showdown,Xbox 360,2010.0,Action,THQ,0.07,0.04,0.0,0.01,0.12,33.0,7.0,4.3,6.0,THQ Australia,E10+,"Megamind: Ultimate Showdown,Ultimate Showdown,Megamind",11/2/2010,0,11731,0.0,0,0,14151,0.0,0,Nov
Thor: God of Thunder,Wii,2011.0,Action,Sega,0.1,0.04,0.0,0.01,0.15,56.0,14.0,8,9.0,Red Fly Studio,T,"God of Thunder,Thor: God of Thunder,Thor",5/3/2011,0,25433,0.0,0,4,23364,0.00017120400000000002,4,May
Thor: God of Thunder,Xbox 360,2011.0,Action,Sega,0.09,0.04,0.0,0.01,0.14,38.0,40.0,5.7,22.0,Liquid Entertainment,T,"God of Thunder,Thor: God of Thunder,Thor",5/3/2011,0,25433,0.0,0,4,23364,0.00017120400000000002,4,May
Thor: God of Thunder,PS3,2011.0,Action,Sega,0.07,0.05,0.0,0.02,0.14,39.0,35.0,4.4,19.0,Liquid Entertainment,T,"God of Thunder,Thor: God of Thunder,Thor",5/3/2011,0,25433,0.0,0,4,23364,0.00017120400000000002,4,May
Thor: God of Thunder,DS,2011.0,Action,Sega,0.08,0.03,0.0,0.01,0.12,64.0,18.0,7.2,9.0,WayForward,E10+,"God of Thunder,Thor: God of Thunder,Thor",5/3/2011,0,25433,0.0,0,4,23364,0.00017120400000000002,4,May
Thor: God of Thunder,3DS,2011.0,Action,Sega,0.06,0.03,0.0,0.01,0.1,55.0,10.0,4.2,5.0,Red Fly Studio,T,"God of Thunder,Thor: God of Thunder,Thor",5/3/2011,0,25433,0.0,0,4,23364,0.00017120400000000002,4,May
The Sims Medieval: Pirates and Nobles,Windows,2011,Simulation,Electronic Arts,0.1,0.16,0.0,0.04,0.3,,,,,,,"Sims,The Sims Medieval,Pirates and Nobles,The Sims Medieval: Pirates and Nobles",8/30/2011,2,29865,6.7e-05,8,1,29198,3.4200000000000005e-05,1,Aug
Castlevania: Lords of Shadow - Mirror of Fate,3DS,2013,Action,Konami Digital Entertainment,0.08,0.14,0.06,0.02,0.3,,,,,,,"Castlevania: Lords of Shadow - Mirror of Fate,Lords of Shadow - Mirror of Fate,Castlevania",3/5/2013,27,47163,0.000572483,771,40,50923,0.0007855000000000001,65,Mar
The King of Fighters XIV,PS4,2016,Fighting,Deep Silver,0.14,0.04,0.08,0.04,0.3,79.0,108.0,8.7,416.0,SNK Playmore,T,The King of Fighters XIV,8/23/2016,0,34955,0.0,0,9,36362,0.000247511,11,Aug
Rayman Origins,3DS,2012,Platform,Ubisoft,0.12,0.16,0.0,0.02,0.3,71.0,16.0,6.3,130.0,UBlart Montpellier,E10+,Rayman Origins,11/6/2012,0,43388,0.0,0,4,50133,7.979999999999999e-05,20,Nov
ReCore,Xbox One,2016,Action,Microsoft Game Studios,0.16,0.1,0.0,0.02,0.3,63.0,150.0,6.6,890.0,"Armature Studio, comcept",T,ReCore,9/13/2016,0,36974,0.0,0,59,33761,0.001747579,244,Sep
Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman,PSP,2010,Role-Playing,Nippon Ichi Software,0.14,0.0,0.12,0.02,0.28,,,,,,,"Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman,Zetta Hero Project,Unlosing Ranger vs. Darkdeath Evilman",10/26/2010,0,11587,0.0,0,2,12925,0.00015473899999999998,2,Oct
Active Life Explorer,Wii,2010,Sports,Namco Bandai Games,0.26,0.0,0.0,0.02,0.28,,,0.0,,h.a.n.d. Inc.,E,Active Life Explorer,10/19/2010,0,11251,0.0,0,0,12667,0.0,0,Oct
Ben 10 Galactic Racing,3DS,2011.0,Racing,D3Publisher,0.07,0.07,0.0,0.01,0.14,,,tbd,,Monkey Bar Games,E,Ben 10 Galactic Racing,10/18/2011,0,28739,0.0,0,0,47876,0.0,0,Oct
Ben 10 Galactic Racing,DS,2011.0,Racing,D3Publisher,0.09,0.03,0.0,0.01,0.13,,,tbd,,Tantatus,E,Ben 10 Galactic Racing,10/18/2011,0,28739,0.0,0,0,47876,0.0,0,Oct
Ben 10 Galactic Racing,Wii,2011.0,Racing,D3Publisher,0.08,0.03,0.0,0.01,0.12,,,tbd,,Monkey Bar Games,E,Ben 10 Galactic Racing,10/18/2011,0,28739,0.0,0,0,47876,0.0,0,Oct
Ben 10 Galactic Racing,Xbox 360,2011.0,Racing,D3Publisher,0.07,0.02,0.0,0.01,0.1,,,tbd,,Monkey Bar Games,E,Ben 10 Galactic Racing,10/18/2011,0,28739,0.0,0,0,47876,0.0,0,Oct
Ben 10 Galactic Racing,PS3,2011.0,Racing,D3Publisher,0.06,0.02,0.0,0.01,0.09,,,tbd,,Monkey Bar Games,E,Ben 10 Galactic Racing,10/18/2011,0,28739,0.0,0,0,47876,0.0,0,Oct
Power Gig: Rise of the SixString,PS3,2010.0,Misc,Unknown,0.13,0.0,0.0,0.01,0.14,36.0,10.0,0.5,4.0,Seven45 Studios,T,"Power Gig,Rise of the SixString,Power Gig: Rise of the SixString",10/19/2010,0,11251,0.0,0,0,12667,0.0,0,Oct
Power Gig: Rise of the SixString,Xbox 360,2010.0,Misc,Unknown,0.11,0.0,0.0,0.01,0.12,36.0,20.0,2.1,17.0,Seven45 Studios,T,"Power Gig,Rise of the SixString,Power Gig: Rise of the SixString",10/19/2010,0,11251,0.0,0,0,12667,0.0,0,Oct
Atari's Greatest Hits: Volume 1,DS,2010,Misc,Atari,0.26,0.0,0.0,0.02,0.28,,,,,,,"Atari's Greatest Hits: Volume,Atari's Greatest Hits,Atari's Greatest Hits: Volume 1,Volume 1",11/2/2010,0,11731,0.0,0,2,14151,0.000141333,2,Nov
7 Days to Die,PS4,2016.0,Action,Telltale Games,0.04,0.08,0.0,0.02,0.14,45.0,16.0,5.9,140.0,The Fun Pimps Entertainment LLC,M,7 Days to Die,6/28/2016,0,40319,0.0,0,25,37889,0.000659822,27,Jun
7 Days to Die,Xbox One,2016.0,Action,Telltale Games,0.03,0.02,0.0,0.0,0.05,35.0,17.0,5.2,74.0,The Fun Pimps Entertainment LLC,M,7 Days to Die,6/28/2016,0,40319,0.0,0,25,37889,0.000659822,27,Jun
Let's Cheer,Xbox 360,2011,Misc,Take-Two Interactive,0.24,0.0,0.0,0.02,0.28,,,,,,,Let's Cheer,5/10/2011,0,25902,0.0,0,0,25898,0.0,0,May
Nicktoons: MLB,Wii,2011.0,Sports,Take-Two Interactive,0.13,0.0,0.0,0.01,0.14,,,tbd,,High Voltage Software,E,"Nicktoons,MLB,Nicktoons: MLB",9/13/2011,0,31717,0.0,0,2,28374,7.049999999999999e-05,0,Sep
Nicktoons: MLB,DS,2011.0,Sports,Take-Two Interactive,0.09,0.0,0.0,0.01,0.1,,,,,,,"Nicktoons,MLB,Nicktoons: MLB",9/13/2011,0,31717,0.0,0,2,28374,7.049999999999999e-05,0,Sep
BIT.TRIP SAGA,3DS,2011,Misc,Rising Star Games,0.18,0.08,0.0,0.02,0.28,75.0,42.0,7.8,48.0,Gaijin Games,E,BIT.TRIP SAGA,9/13/2011,0,31717,0.0,0,0,28374,0.0,0,Sep
Red Orchestra 2: Heroes of Stalingrad,Windows,2011,Shooter,Tripwire Interactive,0.08,0.14,0.0,0.04,0.28,76.0,98.0,7.3,1458.0,Tripwire Interactive,M,"Heroes of Stalingrad,Red Orchestra 2: Heroes of Stalingrad,Red Orchestra 2",9/13/2011,4,31717,0.000126115,38,76,28374,0.002678508,1402,Sep
Hulk Hogan's Main Event,Xbox 360,2011,Fighting,505 Games,0.2,0.04,0.0,0.02,0.26,26.0,8.0,2.2,40.0,Panic Button,T,Hulk Hogan's Main Event,10/11/2011,0,28374,0.0,0,1,39780,2.51e-05,10,Oct
Zoobles! Spring to Life!,DS,2011,Misc,Activision,0.2,0.04,0.0,0.02,0.26,,,,,,,Zoobles! Spring to Life!,11/1/2011,0,34178,0.0,0,0,47416,0.0,0,Nov
Watch Dogs,Wii U,2014,Action,Ubisoft,0.14,0.1,0.0,0.02,0.26,62.0,30.0,6.4,324.0,Ubisoft Romania,M,Watch Dogs,11/18/2014,31,29614,0.001046802,152,25,29930,0.000835282,53,Nov
Game Party: Champions,Wii U,2012,Action,Warner Bros. Interactive Entertainment,0.18,0.06,0.0,0.02,0.26,24.0,16.0,3.5,42.0,"Phosphor Games Studio, LLC",E,"Champions,Game Party,Game Party: Champions",11/30/2012,5,50213,9.96e-05,6,0,48813,0.0,0,Nov
Deception IV: Blood Ties,Vita,2014.0,Action,Tecmo Koei,0.02,0.02,0.07,0.01,0.13,67.0,19.0,7.5,61.0,Koei Tecmo Games,M,"Deception IV: Blood Ties,Deception IV,Blood Ties",3/25/2014,1,37893,2.64e-05,1,1,33769,2.9600000000000005e-05,0,Mar
Deception IV: Blood Ties,PS3,2014.0,Action,Tecmo Koei,0.03,0.02,0.06,0.01,0.11,70.0,19.0,8.2,27.0,Koei Tecmo Games,M,"Deception IV: Blood Ties,Deception IV,Blood Ties",3/25/2014,1,37893,2.64e-05,1,1,33769,2.9600000000000005e-05,0,Mar
Steel Battalion: Heavy Armor,Xbox 360,2012,Misc,Capcom,0.16,0.04,0.04,0.02,0.26,38.0,116.0,2.4,184.0,From Software,M,"Heavy Armor,Steel Battalion,Steel Battalion: Heavy Armor",6/19/2012,0,48870,0.0,0,8,55788,0.00014340000000000002,18,Jun
Twister Mania,Xbox 360,2011,Misc,505 Games,0.2,0.02,0.0,0.02,0.26,,,0.0,,"Majesco Games, Majesco",E,Twister Mania,11/1/2011,0,34178,0.0,0,0,47416,0.0,0,Nov
Fuse (Insomniac),Xbox 360,2013.0,Shooter,Electronic Arts,0.09,0.03,0.0,0.01,0.13,,,,,,,Fuse (Insomniac),5/28/2013,0,48984,0.0,0,0,87385,0.0,0,May
Fuse (Insomniac),PS3,2013.0,Shooter,Electronic Arts,0.06,0.04,0.0,0.02,0.11,,,,,,,Fuse (Insomniac),5/28/2013,0,48984,0.0,0,0,87385,0.0,0,May
NeverDead,PS3,2012.0,Shooter,Konami Digital Entertainment,0.06,0.04,0.01,0.02,0.12,50.0,32.0,4.7,47.0,Rebellion,M,NeverDead,1/31/2012,0,37025,0.0,0,0,39439,0.0,0,Jan
NeverDead,Xbox 360,2012.0,Shooter,Konami Digital Entertainment,0.06,0.03,0.0,0.01,0.1,52.0,46.0,5.5,65.0,Rebellion,M,NeverDead,1/31/2012,0,37025,0.0,0,0,39439,0.0,0,Jan
Gladiator Begins,PSP,2010,Action,PQube,0.1,0.02,0.1,0.02,0.24,59.0,18.0,8.0,28.0,Acquire,M,Gladiator Begins,9/15/2010,0,11263,0.0,0,0,11365,0.0,0,Sep
Sleeping Dogs,Windows,2012,Action,Square Enix ,0.12,0.1,0.0,0.02,0.24,81.0,46.0,8.2,2418.0,United Front Games,M,Sleeping Dogs,8/14/2012,0,54089,0.0,0,0,46348,0.0,0,Aug
PixelJunk Monsters Deluxe,PSP,2010,Strategy,Sony Computer Entertainment,0.22,0.0,0.0,0.02,0.24,86.0,54.0,7.9,64.0,Q-Games,E,PixelJunk Monsters Deluxe,4/27/2010,0,11116,0.0,0,0,10624,0.0,0,Apr
Supremacy MMA,PS3,2011.0,Fighting,505 Games,0.07,0.03,0.0,0.02,0.12,47.0,17.0,6.5,4.0,Kung Fu Factory,M,Supremacy MMA,9/20/2011,1,30751,3.2500000000000004e-05,1,0,28739,0.0,0,Sep
Supremacy MMA,Xbox 360,2011.0,Fighting,505 Games,0.05,0.02,0.0,0.01,0.08,49.0,17.0,6.2,11.0,Kung Fu Factory,M,Supremacy MMA,9/20/2011,1,30751,3.2500000000000004e-05,1,0,28739,0.0,0,Sep
Robinson: The Journey,PS4,2016,Action,Crytek,0.12,0.06,0.0,0.04,0.24,65.0,80.0,6.9,124.0,Crytek,,"The Journey,Robinson: The Journey,Robinson",11/8/2016,20,44939,0.000445048,18,18,46012,0.000391202,23,Nov
Conduit 2,Wii,2011,Shooter,Sega,0.14,0.08,0.0,0.02,0.24,64.0,102.0,7.6,120.0,High Voltage Software,T,"Conduit 2,Conduit",4/19/2011,1,23810,4.2e-05,3,9,23329,0.000385786,18,Apr
Transformers: War for Cybertron -- Decepticons,DS,2010,Action,Activision,0.22,0.02,0.0,0.02,0.24,,,,,,,"Transformers: War for Cybertron -- Decepticons,War for Cybertron -- Decepticons,Transformers",6/22/2010,0,10759,0.0,0,0,10309,0.0,0,Jun
Fat Princess: Fistful of Cake,PSP,2010,Action,Sony Computer Entertainment,0.16,0.04,0.0,0.04,0.24,74.0,66.0,8.7,50.0,SuperVillain Studios,T,"Fistful of Cake,Fat Princess,Fat Princess: Fistful of Cake",5/4/2010,6,11251,0.000533286,7,3,10124,0.000296326,8,May
Rodea the Sky Soldier,Wii U,2015.0,Action,Nippon Ichi Software,0.08,0.02,0.01,0.01,0.12,45.0,31.0,6.5,81.0,"Prope, Kadokawa",E10+,Rodea the Sky Soldier,11/10/2015,1,35933,2.78e-05,1,0,40196,0.0,0,Nov
Rodea the Sky Soldier,3DS,2015.0,Action,Nippon Ichi Software,0.03,0.0,0.0,0.0,0.04,45.0,7.0,5.6,37.0,"Prope, Kadokawa",E10+,Rodea the Sky Soldier,11/10/2015,1,35933,2.78e-05,1,0,40196,0.0,0,Nov
Deca Sports Extreme,3DS,2011,Sports,Hudson Soft,0.16,0.0,0.06,0.02,0.24,52.0,12.0,0.0,,Hudson Soft,E,Deca Sports Extreme,9/20/2011,0,30751,0.0,0,0,28739,0.0,0,Sep
Marvel Avengers: Battle for Earth,Wii U,2012.0,Action,Ubisoft,0.06,0.04,0.0,0.01,0.12,50.0,10.0,5,25.0,Ubisoft Quebec,T,"Marvel,Battle for Earth,Marvel Avengers,Marvel Avengers: Battle for Earth",10/30/2012,0,41853,0.0,0,68,49845,0.001364229,70,Oct
Marvel Avengers: Battle for Earth,Xbox 360,2012.0,Action,Ubisoft,0.02,0.0,0.0,0.0,0.02,62.0,11.0,7.3,12.0,Ubisoft Quebec,T,"Marvel,Battle for Earth,Marvel Avengers,Marvel Avengers: Battle for Earth",10/30/2012,0,41853,0.0,0,68,49845,0.001364229,70,Oct
